"I";"B";"C";"A";"E";"D";"H";"L";"J";"N";"M";"metric"
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
0;0;0;1;0;0;0;0;0;0;0;4,82
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
1;1;0;0;0;0;0;0;0;0;0;4,56
